,match_id,match_venue,match_innings,batting_team,bowling_team,boundry_runs,wickets fallen,run_rate,total_score,Stadium_Category
391,501220.0,"Punjab Cricket Association Stadium, Mohali",2.0,Rajasthan Royals,Kings XI Punjab,28.0,2.0,7.5,45.0,Low scoring
392,501222.0,Eden Gardens,1.0,Kolkata Knight Riders,Royal Challengers Bangalore,26.0,1.0,8.0,48.0,Low scoring
393,501222.0,Eden Gardens,2.0,Royal Challengers Bangalore,Kolkata Knight Riders,42.0,0.0,9.5,57.0,Low scoring
394,501221.0,Wankhede Stadium,1.0,Mumbai Indians,Chennai Super Kings,20.0,2.0,5.666666666666667,34.0,Low scoring
395,501221.0,Wankhede Stadium,2.0,Chennai Super Kings,Mumbai Indians,30.0,2.0,7.333333333333333,44.0,Low scoring
396,501223.0,Feroz Shah Kotla,1.0,Delhi Daredevils,Kings XI Punjab,48.0,0.0,11.5,69.0,Low scoring
397,501223.0,Feroz Shah Kotla,2.0,Kings XI Punjab,Delhi Daredevils,42.0,1.0,7.666666666666667,46.0,Low scoring
398,501225.0,Sawai Mansingh Stadium,1.0,Kochi Tuskers Kerala,Rajasthan Royals,12.0,2.0,5.333333333333333,32.0,Low scoring
399,501225.0,Sawai Mansingh Stadium,2.0,Rajasthan Royals,Kochi Tuskers Kerala,20.0,0.0,6.333333333333333,38.0,Low scoring
400,501224.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Mumbai Indians,Deccan Chargers,42.0,1.0,9.333333333333334,56.0,Low scoring
401,501224.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Deccan Chargers,Mumbai Indians,24.0,2.0,6.833333333333333,41.0,Low scoring
402,501226.0,"MA Chidambaram Stadium, Chepauk",1.0,Chennai Super Kings,Pune Warriors,26.0,0.0,7.5,45.0,Low scoring
403,501226.0,"MA Chidambaram Stadium, Chepauk",2.0,Pune Warriors,Chennai Super Kings,22.0,4.0,6.666666666666667,40.0,Low scoring
404,501227.0,Feroz Shah Kotla,1.0,Delhi Daredevils,Royal Challengers Bangalore,20.0,1.0,7.0,42.0,Low scoring
405,501227.0,Feroz Shah Kotla,2.0,Royal Challengers Bangalore,Delhi Daredevils,48.0,1.0,10.833333333333334,65.0,Low scoring
406,501228.0,Dr DY Patil Sports Academy,1.0,Pune Warriors,Chennai Super Kings,24.0,3.0,6.166666666666667,37.0,Low scoring
407,501228.0,Dr DY Patil Sports Academy,2.0,Chennai Super Kings,Pune Warriors,8.0,1.0,4.666666666666667,28.0,Low scoring
408,501229.0,Nehru Stadium,1.0,Deccan Chargers,Kochi Tuskers Kerala,4.0,3.0,3.3333333333333335,20.0,Low scoring
409,501229.0,Nehru Stadium,2.0,Kochi Tuskers Kerala,Deccan Chargers,20.0,6.0,4.833333333333333,29.0,Low scoring
410,501230.0,Feroz Shah Kotla,1.0,Kolkata Knight Riders,Delhi Daredevils,28.0,1.0,7.0,42.0,Low scoring
411,501230.0,Feroz Shah Kotla,2.0,Delhi Daredevils,Kolkata Knight Riders,26.0,1.0,6.666666666666667,40.0,Low scoring
412,501232.0,M Chinnaswamy Stadium,1.0,Royal Challengers Bangalore,Pune Warriors,44.0,0.0,9.5,57.0,Low scoring
413,501232.0,M Chinnaswamy Stadium,2.0,Pune Warriors,Royal Challengers Bangalore,18.0,1.0,7.0,42.0,Low scoring
414,501231.0,Sawai Mansingh Stadium,1.0,Mumbai Indians,Rajasthan Royals,14.0,2.0,5.166666666666667,31.0,Low scoring
415,501231.0,Sawai Mansingh Stadium,2.0,Rajasthan Royals,Mumbai Indians,8.0,1.0,3.0,18.0,Low scoring
416,501233.0,Nehru Stadium,1.0,Delhi Daredevils,Kochi Tuskers Kerala,16.0,2.0,5.666666666666667,34.0,Low scoring
417,501233.0,Nehru Stadium,2.0,Kochi Tuskers Kerala,Delhi Daredevils,20.0,3.0,6.166666666666667,37.0,Low scoring
418,501234.0,Eden Gardens,1.0,Kings XI Punjab,Kolkata Knight Riders,26.0,2.0,6.666666666666667,40.0,Low scoring
419,501234.0,Eden Gardens,2.0,Kolkata Knight Riders,Kings XI Punjab,32.0,2.0,7.5,45.0,Low scoring
420,501236.0,"MA Chidambaram Stadium, Chepauk",1.0,Chennai Super Kings,Deccan Chargers,12.0,1.0,5.666666666666667,34.0,Low scoring
421,501236.0,"MA Chidambaram Stadium, Chepauk",2.0,Deccan Chargers,Chennai Super Kings,44.0,0.0,10.666666666666666,64.0,Low scoring
422,501235.0,Sawai Mansingh Stadium,1.0,Pune Warriors,Rajasthan Royals,36.0,1.0,8.166666666666666,49.0,Low scoring
423,501235.0,Sawai Mansingh Stadium,2.0,Rajasthan Royals,Pune Warriors,14.0,1.0,5.666666666666667,34.0,Low scoring
424,501237.0,Wankhede Stadium,1.0,Mumbai Indians,Kings XI Punjab,22.0,1.0,5.833333333333333,35.0,Low scoring
425,501237.0,Wankhede Stadium,2.0,Kings XI Punjab,Mumbai Indians,12.0,1.0,4.0,24.0,Low scoring
426,501238.0,Feroz Shah Kotla,1.0,Delhi Daredevils,Kochi Tuskers Kerala,32.0,2.0,7.0,42.0,Low scoring
427,501238.0,Feroz Shah Kotla,2.0,Kochi Tuskers Kerala,Delhi Daredevils,44.0,1.0,10.833333333333334,65.0,Low scoring
428,501239.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Kolkata Knight Riders,Deccan Chargers,26.0,1.0,6.666666666666667,40.0,Low scoring
429,501239.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Deccan Chargers,Kolkata Knight Riders,20.0,2.0,6.833333333333333,41.0,Low scoring
430,501240.0,"MA Chidambaram Stadium, Chepauk",1.0,Rajasthan Royals,Chennai Super Kings,28.0,0.0,7.833333333333333,47.0,Low scoring
431,501240.0,"MA Chidambaram Stadium, Chepauk",2.0,Chennai Super Kings,Rajasthan Royals,12.0,1.0,7.166666666666667,43.0,Low scoring
432,501241.0,Dr DY Patil Sports Academy,1.0,Mumbai Indians,Pune Warriors,24.0,1.0,7.5,45.0,Low scoring
433,501241.0,Dr DY Patil Sports Academy,2.0,Pune Warriors,Mumbai Indians,16.0,2.0,5.0,30.0,Low scoring
434,501242.0,Nehru Stadium,1.0,Kochi Tuskers Kerala,Kolkata Knight Riders,20.0,2.0,5.833333333333333,35.0,Low scoring
435,501242.0,Nehru Stadium,2.0,Kolkata Knight Riders,Kochi Tuskers Kerala,24.0,0.0,7.166666666666667,43.0,Low scoring
436,501243.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Deccan Chargers,Delhi Daredevils,32.0,1.0,7.166666666666667,43.0,Low scoring
437,501243.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Delhi Daredevils,Deccan Chargers,8.0,3.0,4.166666666666667,25.0,Low scoring
438,501244.0,M Chinnaswamy Stadium,1.0,Royal Challengers Bangalore,Kings XI Punjab,40.0,1.0,8.0,48.0,Low scoring
439,501244.0,M Chinnaswamy Stadium,2.0,Kings XI Punjab,Royal Challengers Bangalore,20.0,4.0,6.333333333333333,38.0,Low scoring
440,501245.0,Eden Gardens,1.0,Chennai Super Kings,Kolkata Knight Riders,0.0,2.0,2.5,15.0,Low scoring
441,501245.0,Eden Gardens,2.0,Kolkata Knight Riders,Chennai Super Kings,16.0,2.0,5.5,33.0,Low scoring
442,501246.0,Wankhede Stadium,1.0,Mumbai Indians,Delhi Daredevils,44.0,1.0,8.333333333333334,50.0,Low scoring
443,501246.0,Wankhede Stadium,2.0,Delhi Daredevils,Mumbai Indians,8.0,4.0,3.8333333333333335,23.0,Low scoring
444,501248.0,"Punjab Cricket Association Stadium, Mohali",1.0,Kings XI Punjab,Pune Warriors,20.0,1.0,5.666666666666667,34.0,Low scoring
445,501248.0,"Punjab Cricket Association Stadium, Mohali",2.0,Pune Warriors,Kings XI Punjab,32.0,1.0,6.666666666666667,40.0,Low scoring
446,501247.0,M Chinnaswamy Stadium,1.0,Kochi Tuskers Kerala,Royal Challengers Bangalore,28.0,1.0,8.166666666666666,49.0,Low scoring
447,501247.0,M Chinnaswamy Stadium,2.0,Royal Challengers Bangalore,Kochi Tuskers Kerala,64.0,1.0,13.166666666666666,79.0,Low scoring
448,501249.0,Sawai Mansingh Stadium,1.0,Chennai Super Kings,Rajasthan Royals,28.0,0.0,8.5,51.0,Low scoring
449,501249.0,Sawai Mansingh Stadium,2.0,Rajasthan Royals,Chennai Super Kings,24.0,2.0,8.0,48.0,Low scoring
450,501251.0,"Punjab Cricket Association Stadium, Mohali",1.0,Kings XI Punjab,Mumbai Indians,20.0,1.0,6.5,39.0,Low scoring
451,501251.0,"Punjab Cricket Association Stadium, Mohali",2.0,Mumbai Indians,Kings XI Punjab,24.0,3.0,5.5,33.0,Low scoring
452,501250.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Deccan Chargers,Pune Warriors,32.0,0.0,8.333333333333334,50.0,Low scoring
453,501250.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Pune Warriors,Deccan Chargers,44.0,0.0,8.666666666666666,52.0,Low scoring
454,501252.0,Sawai Mansingh Stadium,1.0,Rajasthan Royals,Royal Challengers Bangalore,30.0,0.0,7.166666666666667,43.0,Low scoring
455,501252.0,Sawai Mansingh Stadium,2.0,Royal Challengers Bangalore,Rajasthan Royals,54.0,0.0,11.0,66.0,Low scoring
456,501253.0,"MA Chidambaram Stadium, Chepauk",1.0,Chennai Super Kings,Delhi Daredevils,30.0,2.0,7.0,42.0,Low scoring
457,501253.0,"MA Chidambaram Stadium, Chepauk",2.0,Delhi Daredevils,Chennai Super Kings,36.0,1.0,8.666666666666666,52.0,Low scoring
458,501254.0,Holkar Cricket Stadium,1.0,Kochi Tuskers Kerala,Kings XI Punjab,34.0,0.0,10.166666666666666,61.0,Low scoring
459,501254.0,Holkar Cricket Stadium,2.0,Kings XI Punjab,Kochi Tuskers Kerala,36.0,2.0,8.166666666666666,49.0,Low scoring
460,501256.0,Wankhede Stadium,1.0,Deccan Chargers,Mumbai Indians,16.0,1.0,5.333333333333333,32.0,Low scoring
461,501256.0,Wankhede Stadium,2.0,Mumbai Indians,Deccan Chargers,8.0,3.0,4.333333333333333,26.0,Low scoring
462,501255.0,M Chinnaswamy Stadium,1.0,Kolkata Knight Riders,Royal Challengers Bangalore,16.0,3.0,5.5,33.0,Low scoring
463,501255.0,M Chinnaswamy Stadium,2.0,Royal Challengers Bangalore,Kolkata Knight Riders,48.0,2.0,10.833333333333334,65.0,Low scoring
464,501257.0,Himachal Pradesh Cricket Association Stadium,1.0,Kings XI Punjab,Delhi Daredevils,32.0,1.0,7.166666666666667,43.0,Low scoring
465,501257.0,Himachal Pradesh Cricket Association Stadium,2.0,Delhi Daredevils,Kings XI Punjab,26.0,0.0,7.0,42.0,Low scoring
466,501258.0,Holkar Cricket Stadium,1.0,Rajasthan Royals,Kochi Tuskers Kerala,22.0,3.0,5.333333333333333,32.0,Low scoring
467,501258.0,Holkar Cricket Stadium,2.0,Kochi Tuskers Kerala,Rajasthan Royals,70.0,2.0,14.5,87.0,Low scoring
468,501259.0,Dr DY Patil Sports Academy,1.0,Pune Warriors,Deccan Chargers,26.0,2.0,6.5,39.0,Low scoring
469,501259.0,Dr DY Patil Sports Academy,2.0,Deccan Chargers,Pune Warriors,32.0,0.0,9.333333333333334,56.0,Low scoring
470,501260.0,Himachal Pradesh Cricket Association Stadium,1.0,Kings XI Punjab,Royal Challengers Bangalore,18.0,1.0,5.0,30.0,Low scoring
471,501260.0,Himachal Pradesh Cricket Association Stadium,2.0,Royal Challengers Bangalore,Kings XI Punjab,20.0,3.0,5.666666666666667,34.0,Low scoring
472,501261.0,"MA Chidambaram Stadium, Chepauk",1.0,Chennai Super Kings,Kochi Tuskers Kerala,28.0,2.0,6.833333333333333,41.0,Low scoring
473,501261.0,"MA Chidambaram Stadium, Chepauk",2.0,Kochi Tuskers Kerala,Chennai Super Kings,16.0,1.0,6.666666666666667,40.0,Low scoring
474,501262.0,Dr DY Patil Sports Academy,1.0,Pune Warriors,Kolkata Knight Riders,16.0,2.0,4.666666666666667,28.0,Low scoring
475,501262.0,Dr DY Patil Sports Academy,2.0,Kolkata Knight Riders,Pune Warriors,22.0,1.0,7.333333333333333,44.0,Low scoring
476,501263.0,Wankhede Stadium,1.0,Mumbai Indians,Rajasthan Royals,12.0,2.0,4.333333333333333,26.0,Low scoring
477,501263.0,Wankhede Stadium,2.0,Rajasthan Royals,Mumbai Indians,38.0,0.0,8.666666666666666,52.0,Low scoring
478,501264.0,Himachal Pradesh Cricket Association Stadium,1.0,Deccan Chargers,Kings XI Punjab,32.0,0.0,9.666666666666666,58.0,Low scoring
479,501264.0,Himachal Pradesh Cricket Association Stadium,2.0,Kings XI Punjab,Deccan Chargers,38.0,2.0,7.5,45.0,Low scoring
480,501265.0,Feroz Shah Kotla,1.0,Delhi Daredevils,Pune Warriors,20.0,2.0,5.333333333333333,32.0,Low scoring
481,501266.0,M Chinnaswamy Stadium,1.0,Chennai Super Kings,Royal Challengers Bangalore,12.0,4.0,3.8333333333333335,23.0,Low scoring
482,501266.0,M Chinnaswamy Stadium,2.0,Royal Challengers Bangalore,Chennai Super Kings,32.0,1.0,7.333333333333333,44.0,Low scoring
483,501267.0,Eden Gardens,1.0,Kolkata Knight Riders,Mumbai Indians,32.0,2.0,7.666666666666667,46.0,Low scoring
484,501267.0,Eden Gardens,2.0,Mumbai Indians,Kolkata Knight Riders,36.0,1.0,8.666666666666666,52.0,Low scoring
485,501268.0,Wankhede Stadium,1.0,Royal Challengers Bangalore,Chennai Super Kings,26.0,1.0,7.166666666666667,43.0,Low scoring
486,501268.0,Wankhede Stadium,2.0,Chennai Super Kings,Royal Challengers Bangalore,16.0,2.0,4.166666666666667,25.0,Low scoring
487,501269.0,Wankhede Stadium,1.0,Kolkata Knight Riders,Mumbai Indians,12.0,4.0,4.166666666666667,25.0,Low scoring
488,501269.0,Wankhede Stadium,2.0,Mumbai Indians,Kolkata Knight Riders,44.0,0.0,10.333333333333334,62.0,Low scoring
489,501270.0,"MA Chidambaram Stadium, Chepauk",1.0,Royal Challengers Bangalore,Mumbai Indians,52.0,0.0,11.333333333333334,68.0,Low scoring
490,501270.0,"MA Chidambaram Stadium, Chepauk",2.0,Mumbai Indians,Royal Challengers Bangalore,34.0,2.0,8.0,48.0,Low scoring
491,501271.0,"MA Chidambaram Stadium, Chepauk",1.0,Chennai Super Kings,Royal Challengers Bangalore,24.0,0.0,9.333333333333334,56.0,Low scoring
492,501271.0,"MA Chidambaram Stadium, Chepauk",2.0,Royal Challengers Bangalore,Chennai Super Kings,24.0,2.0,7.833333333333333,47.0,Low scoring
493,548306.0,"MA Chidambaram Stadium, Chepauk",1.0,Chennai Super Kings,Mumbai Indians,10.0,2.0,7.0,42.0,Low scoring
494,548306.0,"MA Chidambaram Stadium, Chepauk",2.0,Mumbai Indians,Chennai Super Kings,40.0,0.0,8.833333333333334,53.0,Low scoring
495,548307.0,Eden Gardens,1.0,Kolkata Knight Riders,Delhi Daredevils,20.0,4.0,6.666666666666667,40.0,Low scoring
496,548307.0,Eden Gardens,2.0,Delhi Daredevils,Kolkata Knight Riders,26.0,0.0,8.0,48.0,Low scoring
497,548308.0,Wankhede Stadium,1.0,Pune Warriors,Mumbai Indians,12.0,3.0,5.0,30.0,Low scoring
498,548308.0,Wankhede Stadium,2.0,Mumbai Indians,Pune Warriors,14.0,3.0,4.5,27.0,Low scoring
499,548309.0,Sawai Mansingh Stadium,1.0,Rajasthan Royals,Kings XI Punjab,36.0,0.0,9.5,57.0,Low scoring
500,548309.0,Sawai Mansingh Stadium,2.0,Kings XI Punjab,Rajasthan Royals,26.0,2.0,7.5,45.0,Low scoring
501,548311.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1.0,Chennai Super Kings,Deccan Chargers,28.0,2.0,7.333333333333333,44.0,Low scoring
502,548311.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2.0,Deccan Chargers,Chennai Super Kings,28.0,1.0,7.5,45.0,Low scoring
503,548310.0,M Chinnaswamy Stadium,1.0,Royal Challengers Bangalore,Delhi Daredevils,32.0,2.0,7.666666666666667,46.0,Low scoring
504,548310.0,M Chinnaswamy Stadium,2.0,Delhi Daredevils,Royal Challengers Bangalore,34.0,1.0,7.666666666666667,46.0,Low scoring
505,548313.0,Subrata Roy Sahara Stadium,1.0,Pune Warriors,Kings XI Punjab,16.0,2.0,6.333333333333333,38.0,Low scoring
506,548313.0,Subrata Roy Sahara Stadium,2.0,Kings XI Punjab,Pune Warriors,8.0,2.0,3.1666666666666665,19.0,Low scoring
507,548312.0,Sawai Mansingh Stadium,1.0,Rajasthan Royals,Kolkata Knight Riders,24.0,1.0,6.166666666666667,37.0,Low scoring
508,548312.0,Sawai Mansingh Stadium,2.0,Kolkata Knight Riders,Rajasthan Royals,6.0,4.0,4.5,27.0,Low scoring
509,548314.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1.0,Deccan Chargers,Mumbai Indians,32.0,2.0,7.5,45.0,Low scoring
510,548314.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2.0,Mumbai Indians,Deccan Chargers,18.0,2.0,4.833333333333333,29.0,Low scoring
511,548315.0,M Chinnaswamy Stadium,1.0,Kolkata Knight Riders,Royal Challengers Bangalore,48.0,0.0,10.0,60.0,Low scoring
512,548315.0,M Chinnaswamy Stadium,2.0,Royal Challengers Bangalore,Kolkata Knight Riders,14.0,3.0,3.3333333333333335,20.0,Low scoring
513,548316.0,Feroz Shah Kotla,1.0,Chennai Super Kings,Delhi Daredevils,28.0,2.0,6.833333333333333,41.0,Low scoring
514,548316.0,Feroz Shah Kotla,2.0,Delhi Daredevils,Chennai Super Kings,34.0,2.0,8.333333333333334,50.0,Low scoring
515,548317.0,Wankhede Stadium,1.0,Mumbai Indians,Rajasthan Royals,38.0,1.0,9.0,54.0,Low scoring
516,548317.0,Wankhede Stadium,2.0,Rajasthan Royals,Mumbai Indians,26.0,2.0,7.333333333333333,44.0,Low scoring
517,548318.0,"MA Chidambaram Stadium, Chepauk",1.0,Royal Challengers Bangalore,Chennai Super Kings,38.0,1.0,9.166666666666666,55.0,Low scoring
518,548318.0,"MA Chidambaram Stadium, Chepauk",2.0,Chennai Super Kings,Royal Challengers Bangalore,36.0,0.0,8.666666666666666,52.0,Low scoring
519,548319.0,"Punjab Cricket Association Stadium, Mohali",1.0,Pune Warriors,Kings XI Punjab,16.0,3.0,4.833333333333333,29.0,Low scoring
520,548319.0,"Punjab Cricket Association Stadium, Mohali",2.0,Kings XI Punjab,Pune Warriors,28.0,1.0,6.333333333333333,38.0,Low scoring
521,548320.0,Eden Gardens,1.0,Rajasthan Royals,Kolkata Knight Riders,32.0,0.0,7.5,45.0,Low scoring
522,548320.0,Eden Gardens,2.0,Kolkata Knight Riders,Rajasthan Royals,20.0,1.0,6.0,36.0,Low scoring
523,548322.0,Subrata Roy Sahara Stadium,1.0,Chennai Super Kings,Pune Warriors,28.0,0.0,7.166666666666667,43.0,Low scoring
524,548322.0,Subrata Roy Sahara Stadium,2.0,Pune Warriors,Chennai Super Kings,30.0,1.0,9.333333333333334,56.0,Low scoring
525,548323.0,Eden Gardens,1.0,Kings XI Punjab,Kolkata Knight Riders,8.0,2.0,4.333333333333333,26.0,Low scoring
526,548323.0,Eden Gardens,2.0,Kolkata Knight Riders,Kings XI Punjab,26.0,2.0,8.0,48.0,Low scoring
527,548324.0,M Chinnaswamy Stadium,1.0,Rajasthan Royals,Royal Challengers Bangalore,32.0,0.0,7.166666666666667,43.0,Low scoring
528,548324.0,M Chinnaswamy Stadium,2.0,Royal Challengers Bangalore,Rajasthan Royals,44.0,2.0,9.0,54.0,Low scoring
529,548325.0,Wankhede Stadium,1.0,Mumbai Indians,Delhi Daredevils,8.0,2.0,3.1666666666666665,19.0,Low scoring
530,548325.0,Wankhede Stadium,2.0,Delhi Daredevils,Mumbai Indians,22.0,1.0,6.833333333333333,41.0,Low scoring
531,548326.0,Sawai Mansingh Stadium,1.0,Deccan Chargers,Rajasthan Royals,32.0,0.0,9.5,57.0,Low scoring
532,548326.0,Sawai Mansingh Stadium,2.0,Rajasthan Royals,Deccan Chargers,46.0,0.0,10.333333333333334,62.0,Low scoring
533,548327.0,M Chinnaswamy Stadium,1.0,Pune Warriors,Royal Challengers Bangalore,40.0,0.0,9.666666666666666,58.0,Low scoring
534,548327.0,M Chinnaswamy Stadium,2.0,Royal Challengers Bangalore,Pune Warriors,26.0,2.0,7.0,42.0,Low scoring
535,548328.0,"Punjab Cricket Association Stadium, Mohali",1.0,Kings XI Punjab,Kolkata Knight Riders,20.0,1.0,7.5,45.0,Low scoring
536,548328.0,"Punjab Cricket Association Stadium, Mohali",2.0,Kolkata Knight Riders,Kings XI Punjab,34.0,1.0,8.833333333333334,53.0,Low scoring
537,548330.0,"MA Chidambaram Stadium, Chepauk",1.0,Chennai Super Kings,Pune Warriors,26.0,0.0,6.833333333333333,41.0,Low scoring
538,548330.0,"MA Chidambaram Stadium, Chepauk",2.0,Pune Warriors,Chennai Super Kings,38.0,2.0,8.833333333333334,53.0,Low scoring
539,548321.0,Feroz Shah Kotla,1.0,Deccan Chargers,Delhi Daredevils,30.0,1.0,8.333333333333334,50.0,Low scoring
540,548321.0,Feroz Shah Kotla,2.0,Delhi Daredevils,Deccan Chargers,20.0,3.0,5.666666666666667,34.0,Low scoring
541,548331.0,"Punjab Cricket Association Stadium, Mohali",1.0,Kings XI Punjab,Royal Challengers Bangalore,24.0,2.0,6.833333333333333,41.0,Low scoring
542,548331.0,"Punjab Cricket Association Stadium, Mohali",2.0,Royal Challengers Bangalore,Kings XI Punjab,20.0,3.0,6.0,36.0,Low scoring
543,548333.0,Feroz Shah Kotla,1.0,Pune Warriors,Delhi Daredevils,36.0,1.0,8.5,51.0,Low scoring
544,548333.0,Feroz Shah Kotla,2.0,Delhi Daredevils,Pune Warriors,36.0,1.0,8.166666666666666,49.0,Low scoring
545,548332.0,"MA Chidambaram Stadium, Chepauk",1.0,Rajasthan Royals,Chennai Super Kings,30.0,1.0,6.833333333333333,41.0,Low scoring
546,548332.0,"MA Chidambaram Stadium, Chepauk",2.0,Chennai Super Kings,Rajasthan Royals,28.0,0.0,7.5,45.0,Low scoring
547,548335.0,Barabati Stadium,1.0,Deccan Chargers,Kolkata Knight Riders,22.0,1.0,6.5,39.0,Low scoring
548,548335.0,Barabati Stadium,2.0,Kolkata Knight Riders,Deccan Chargers,28.0,1.0,7.0,42.0,Low scoring
549,548334.0,Wankhede Stadium,1.0,Mumbai Indians,Kings XI Punjab,24.0,0.0,6.5,39.0,Low scoring
550,548334.0,Wankhede Stadium,2.0,Kings XI Punjab,Mumbai Indians,32.0,0.0,8.0,48.0,Low scoring
551,548336.0,Sawai Mansingh Stadium,1.0,Royal Challengers Bangalore,Rajasthan Royals,20.0,1.0,6.166666666666667,37.0,Low scoring
552,548336.0,Sawai Mansingh Stadium,2.0,Rajasthan Royals,Royal Challengers Bangalore,24.0,0.0,8.0,48.0,Low scoring
553,548337.0,Subrata Roy Sahara Stadium,1.0,Pune Warriors,Delhi Daredevils,14.0,2.0,4.666666666666667,28.0,Low scoring
554,548337.0,Subrata Roy Sahara Stadium,2.0,Delhi Daredevils,Pune Warriors,44.0,1.0,10.166666666666666,61.0,Low scoring
555,548339.0,"Punjab Cricket Association Stadium, Mohali",1.0,Kings XI Punjab,Mumbai Indians,28.0,1.0,7.333333333333333,44.0,Low scoring
556,548339.0,"Punjab Cricket Association Stadium, Mohali",2.0,Mumbai Indians,Kings XI Punjab,16.0,0.0,6.333333333333333,38.0,Low scoring
557,548341.0,Subrata Roy Sahara Stadium,1.0,Deccan Chargers,Pune Warriors,32.0,2.0,8.333333333333334,50.0,Low scoring
558,548341.0,Subrata Roy Sahara Stadium,2.0,Pune Warriors,Deccan Chargers,28.0,2.0,7.333333333333333,44.0,Low scoring
559,548342.0,Feroz Shah Kotla,1.0,Delhi Daredevils,Mumbai Indians,38.0,0.0,9.0,54.0,Low scoring
560,548342.0,Feroz Shah Kotla,2.0,Mumbai Indians,Delhi Daredevils,40.0,3.0,8.166666666666666,49.0,Low scoring
561,548344.0,Eden Gardens,1.0,Kolkata Knight Riders,Royal Challengers Bangalore,28.0,0.0,7.666666666666667,46.0,Low scoring
562,548344.0,Eden Gardens,2.0,Royal Challengers Bangalore,Kolkata Knight Riders,22.0,3.0,5.833333333333333,35.0,Low scoring
563,548343.0,"MA Chidambaram Stadium, Chepauk",1.0,Kings XI Punjab,Chennai Super Kings,26.0,0.0,7.166666666666667,43.0,Low scoring
564,548343.0,"MA Chidambaram Stadium, Chepauk",2.0,Chennai Super Kings,Kings XI Punjab,36.0,1.0,8.0,48.0,Low scoring
565,548345.0,Feroz Shah Kotla,1.0,Delhi Daredevils,Rajasthan Royals,26.0,2.0,7.0,42.0,Low scoring
566,548345.0,Feroz Shah Kotla,2.0,Rajasthan Royals,Delhi Daredevils,28.0,0.0,6.666666666666667,40.0,Low scoring
567,548346.0,Wankhede Stadium,1.0,Deccan Chargers,Mumbai Indians,18.0,1.0,6.333333333333333,38.0,Low scoring
568,548346.0,Wankhede Stadium,2.0,Mumbai Indians,Deccan Chargers,12.0,2.0,5.166666666666667,31.0,Low scoring
569,548347.0,"MA Chidambaram Stadium, Chepauk",1.0,Chennai Super Kings,Kolkata Knight Riders,24.0,2.0,7.166666666666667,43.0,Low scoring
570,548347.0,"MA Chidambaram Stadium, Chepauk",2.0,Kolkata Knight Riders,Chennai Super Kings,18.0,1.0,5.833333333333333,35.0,Low scoring
571,548349.0,Sawai Mansingh Stadium,1.0,Rajasthan Royals,Delhi Daredevils,40.0,0.0,9.333333333333334,56.0,Low scoring
572,548349.0,Sawai Mansingh Stadium,2.0,Delhi Daredevils,Rajasthan Royals,44.0,1.0,10.166666666666666,61.0,Low scoring
573,548348.0,Barabati Stadium,1.0,Deccan Chargers,Pune Warriors,16.0,2.0,5.5,33.0,Low scoring
574,548348.0,Barabati Stadium,2.0,Pune Warriors,Deccan Chargers,36.0,1.0,8.0,48.0,Low scoring
575,548350.0,M Chinnaswamy Stadium,1.0,Royal Challengers Bangalore,Kings XI Punjab,22.0,1.0,5.5,33.0,Low scoring
576,548350.0,M Chinnaswamy Stadium,2.0,Kings XI Punjab,Royal Challengers Bangalore,34.0,1.0,8.833333333333334,53.0,Low scoring
577,548351.0,Subrata Roy Sahara Stadium,1.0,Mumbai Indians,Pune Warriors,30.0,0.0,7.0,42.0,Low scoring
578,548351.0,Subrata Roy Sahara Stadium,2.0,Pune Warriors,Mumbai Indians,26.0,1.0,6.166666666666667,37.0,Low scoring
579,548352.0,"MA Chidambaram Stadium, Chepauk",1.0,Chennai Super Kings,Deccan Chargers,36.0,1.0,9.166666666666666,55.0,Low scoring
580,548352.0,"MA Chidambaram Stadium, Chepauk",2.0,Deccan Chargers,Chennai Super Kings,24.0,1.0,7.833333333333333,47.0,Low scoring
581,548354.0,"Punjab Cricket Association Stadium, Mohali",1.0,Rajasthan Royals,Kings XI Punjab,42.0,1.0,10.0,60.0,Low scoring
582,548354.0,"Punjab Cricket Association Stadium, Mohali",2.0,Kings XI Punjab,Rajasthan Royals,18.0,2.0,5.5,33.0,Low scoring
583,548353.0,Eden Gardens,1.0,Kolkata Knight Riders,Pune Warriors,34.0,0.0,10.666666666666666,64.0,Low scoring
584,548353.0,Eden Gardens,2.0,Pune Warriors,Kolkata Knight Riders,20.0,2.0,7.333333333333333,44.0,Low scoring
585,548355.0,Wankhede Stadium,1.0,Chennai Super Kings,Mumbai Indians,34.0,1.0,8.666666666666666,52.0,Low scoring
