match_id,match_venue,match_innings,batting_team,bowling_team,run_rate,total_score
419124.0,"Punjab Cricket Association Stadium, Mohali",2.0,Kings XI Punjab,Rajasthan Royals,12.5,75.0
419125.0,"Brabourne Stadium, Mumbai",1.0,Chennai Super Kings,Mumbai Indians,8.5,51.0
419125.0,"Brabourne Stadium, Mumbai",2.0,Mumbai Indians,Chennai Super Kings,10.5,63.0
419128.0,M Chinnaswamy Stadium,1.0,Delhi Daredevils,Royal Challengers Bangalore,10.666666666666666,64.0
419128.0,M Chinnaswamy Stadium,2.0,Royal Challengers Bangalore,Delhi Daredevils,7.0,42.0
419126.0,"Sardar Patel Stadium, Motera",1.0,Deccan Chargers,Rajasthan Royals,9.166666666666666,55.0
419126.0,"Sardar Patel Stadium, Motera",2.0,Rajasthan Royals,Deccan Chargers,9.0,54.0
419127.0,"Punjab Cricket Association Stadium, Mohali",1.0,Kolkata Knight Riders,Kings XI Punjab,8.333333333333334,50.0
419127.0,"Punjab Cricket Association Stadium, Mohali",2.0,Kings XI Punjab,Kolkata Knight Riders,7.0,42.0
419129.0,"Sardar Patel Stadium, Motera",1.0,Rajasthan Royals,Chennai Super Kings,9.666666666666666,58.0
419129.0,"Sardar Patel Stadium, Motera",2.0,Chennai Super Kings,Rajasthan Royals,9.666666666666666,58.0
419130.0,Dr DY Patil Sports Academy,1.0,Mumbai Indians,Deccan Chargers,8.666666666666666,52.0
419130.0,Dr DY Patil Sports Academy,2.0,Deccan Chargers,Mumbai Indians,8.333333333333334,50.0
419131.0,Feroz Shah Kotla,1.0,Delhi Daredevils,Kolkata Knight Riders,10.333333333333334,62.0
419131.0,Feroz Shah Kotla,2.0,Kolkata Knight Riders,Delhi Daredevils,6.0,36.0
419132.0,Brabourne Stadium,1.0,Kings XI Punjab,Mumbai Indians,8.0,48.0
419132.0,Brabourne Stadium,2.0,Mumbai Indians,Kings XI Punjab,7.333333333333333,44.0
419133.0,"MA Chidambaram Stadium, Chepauk",1.0,Royal Challengers Bangalore,Chennai Super Kings,8.5,51.0
419133.0,"MA Chidambaram Stadium, Chepauk",2.0,Chennai Super Kings,Royal Challengers Bangalore,9.333333333333334,56.0
419134.0,Feroz Shah Kotla,1.0,Delhi Daredevils,Rajasthan Royals,8.666666666666666,52.0
419134.0,Feroz Shah Kotla,2.0,Rajasthan Royals,Delhi Daredevils,6.5,39.0
419135.0,Eden Gardens,1.0,Kolkata Knight Riders,Deccan Chargers,7.666666666666667,46.0
419135.0,Eden Gardens,2.0,Deccan Chargers,Kolkata Knight Riders,9.833333333333334,59.0
419136.0,"Punjab Cricket Association Stadium, Mohali",1.0,Kings XI Punjab,Royal Challengers Bangalore,6.833333333333333,41.0
419136.0,"Punjab Cricket Association Stadium, Mohali",2.0,Royal Challengers Bangalore,Kings XI Punjab,8.5,51.0
419138.0,Brabourne Stadium,1.0,Mumbai Indians,Deccan Chargers,8.833333333333334,53.0
419138.0,Brabourne Stadium,2.0,Deccan Chargers,Mumbai Indians,6.666666666666667,40.0
419137.0,"MA Chidambaram Stadium, Chepauk",1.0,Chennai Super Kings,Rajasthan Royals,11.0,66.0
419137.0,"MA Chidambaram Stadium, Chepauk",2.0,Rajasthan Royals,Chennai Super Kings,10.333333333333334,62.0
419139.0,Eden Gardens,1.0,Kolkata Knight Riders,Kings XI Punjab,8.833333333333334,53.0
419139.0,Eden Gardens,2.0,Kings XI Punjab,Kolkata Knight Riders,11.5,69.0
419140.0,Feroz Shah Kotla,1.0,Delhi Daredevils,Royal Challengers Bangalore,9.0,54.0
419140.0,Feroz Shah Kotla,2.0,Royal Challengers Bangalore,Delhi Daredevils,6.333333333333333,38.0
419141.0,"Vidarbha Cricket Association Stadium, Jamtha",1.0,Rajasthan Royals,Deccan Chargers,8.0,48.0
419141.0,"Vidarbha Cricket Association Stadium, Jamtha",2.0,Deccan Chargers,Rajasthan Royals,8.666666666666666,52.0
419142.0,"MA Chidambaram Stadium, Chepauk",1.0,Chennai Super Kings,Mumbai Indians,7.0,42.0
419142.0,"MA Chidambaram Stadium, Chepauk",2.0,Mumbai Indians,Chennai Super Kings,7.666666666666667,46.0
419143.0,Sawai Mansingh Stadium,1.0,Kings XI Punjab,Rajasthan Royals,8.666666666666666,52.0
419143.0,Sawai Mansingh Stadium,2.0,Rajasthan Royals,Kings XI Punjab,11.666666666666666,70.0
419144.0,Eden Gardens,1.0,Kolkata Knight Riders,Delhi Daredevils,8.333333333333334,50.0
419144.0,Eden Gardens,2.0,Delhi Daredevils,Kolkata Knight Riders,7.333333333333333,44.0
419145.0,M Chinnaswamy Stadium,1.0,Royal Challengers Bangalore,Deccan Chargers,7.666666666666667,46.0
419145.0,M Chinnaswamy Stadium,2.0,Deccan Chargers,Royal Challengers Bangalore,5.333333333333333,32.0
419146.0,"Punjab Cricket Association Stadium, Mohali",1.0,Mumbai Indians,Kings XI Punjab,8.5,51.0
419146.0,"Punjab Cricket Association Stadium, Mohali",2.0,Kings XI Punjab,Mumbai Indians,9.333333333333334,56.0
419148.0,M Chinnaswamy Stadium,1.0,Kolkata Knight Riders,Royal Challengers Bangalore,10.0,60.0
419148.0,M Chinnaswamy Stadium,2.0,Royal Challengers Bangalore,Kolkata Knight Riders,8.0,48.0
419147.0,"Vidarbha Cricket Association Stadium, Jamtha",1.0,Chennai Super Kings,Deccan Chargers,9.166666666666666,55.0
419147.0,"Vidarbha Cricket Association Stadium, Jamtha",2.0,Deccan Chargers,Chennai Super Kings,6.166666666666667,37.0
419150.0,Sawai Mansingh Stadium,1.0,Mumbai Indians,Rajasthan Royals,7.833333333333333,47.0
419150.0,Sawai Mansingh Stadium,2.0,Rajasthan Royals,Mumbai Indians,5.5,33.0
419149.0,Feroz Shah Kotla,1.0,Delhi Daredevils,Kings XI Punjab,7.5,45.0
419149.0,Feroz Shah Kotla,2.0,Kings XI Punjab,Delhi Daredevils,6.5,39.0
419151.0,"Vidarbha Cricket Association Stadium, Jamtha",1.0,Deccan Chargers,Royal Challengers Bangalore,5.833333333333333,35.0
419151.0,"Vidarbha Cricket Association Stadium, Jamtha",2.0,Royal Challengers Bangalore,Deccan Chargers,6.166666666666667,37.0
419153.0,"MA Chidambaram Stadium, Chepauk",1.0,Kolkata Knight Riders,Chennai Super Kings,3.6666666666666665,22.0
419153.0,"MA Chidambaram Stadium, Chepauk",2.0,Chennai Super Kings,Kolkata Knight Riders,11.166666666666666,67.0
419152.0,Brabourne Stadium,1.0,Mumbai Indians,Delhi Daredevils,7.333333333333333,44.0
419152.0,Brabourne Stadium,2.0,Delhi Daredevils,Mumbai Indians,11.333333333333334,68.0
419154.0,Sawai Mansingh Stadium,1.0,Rajasthan Royals,Royal Challengers Bangalore,5.0,30.0
419154.0,Sawai Mansingh Stadium,2.0,Royal Challengers Bangalore,Rajasthan Royals,9.833333333333334,59.0
419155.0,"MA Chidambaram Stadium, Chepauk",1.0,Chennai Super Kings,Delhi Daredevils,6.5,39.0
419155.0,"MA Chidambaram Stadium, Chepauk",2.0,Delhi Daredevils,Chennai Super Kings,5.5,33.0
419156.0,Himachal Pradesh Cricket Association Stadium,1.0,Kings XI Punjab,Deccan Chargers,7.166666666666667,43.0
419156.0,Himachal Pradesh Cricket Association Stadium,2.0,Deccan Chargers,Kings XI Punjab,7.5,45.0
419158.0,Eden Gardens,1.0,Rajasthan Royals,Kolkata Knight Riders,7.666666666666667,46.0
419158.0,Eden Gardens,2.0,Kolkata Knight Riders,Rajasthan Royals,7.0,42.0
419157.0,M Chinnaswamy Stadium,1.0,Mumbai Indians,Royal Challengers Bangalore,5.666666666666667,34.0
419157.0,M Chinnaswamy Stadium,2.0,Royal Challengers Bangalore,Mumbai Indians,5.666666666666667,34.0
419159.0,Himachal Pradesh Cricket Association Stadium,1.0,Kings XI Punjab,Chennai Super Kings,8.166666666666666,49.0
419159.0,Himachal Pradesh Cricket Association Stadium,2.0,Chennai Super Kings,Kings XI Punjab,8.166666666666666,49.0
419160.0,Feroz Shah Kotla,1.0,Deccan Chargers,Delhi Daredevils,6.333333333333333,38.0
419160.0,Feroz Shah Kotla,2.0,Delhi Daredevils,Deccan Chargers,6.5,39.0
419161.0,Eden Gardens,1.0,Mumbai Indians,Kolkata Knight Riders,7.0,42.0
419161.0,Eden Gardens,2.0,Kolkata Knight Riders,Mumbai Indians,7.333333333333333,44.0
419162.0,Dr DY Patil Sports Academy,1.0,Mumbai Indians,Royal Challengers Bangalore,9.0,54.0
419162.0,Dr DY Patil Sports Academy,2.0,Royal Challengers Bangalore,Mumbai Indians,7.333333333333333,44.0
419163.0,Dr DY Patil Sports Academy,1.0,Chennai Super Kings,Deccan Chargers,6.5,39.0
419163.0,Dr DY Patil Sports Academy,2.0,Deccan Chargers,Chennai Super Kings,3.8333333333333335,23.0
419164.0,Dr DY Patil Sports Academy,1.0,Deccan Chargers,Royal Challengers Bangalore,4.5,27.0
419164.0,Dr DY Patil Sports Academy,2.0,Royal Challengers Bangalore,Deccan Chargers,5.333333333333333,32.0
419165.0,Dr DY Patil Sports Academy,1.0,Chennai Super Kings,Mumbai Indians,6.5,39.0
419165.0,Dr DY Patil Sports Academy,2.0,Mumbai Indians,Chennai Super Kings,5.333333333333333,32.0
501198.0,"MA Chidambaram Stadium, Chepauk",1.0,Chennai Super Kings,Kolkata Knight Riders,7.5,45.0
501198.0,"MA Chidambaram Stadium, Chepauk",2.0,Kolkata Knight Riders,Chennai Super Kings,8.5,51.0
501199.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Deccan Chargers,Rajasthan Royals,7.333333333333333,44.0
501199.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Rajasthan Royals,Deccan Chargers,5.166666666666667,31.0
501200.0,Nehru Stadium,1.0,Kochi Tuskers Kerala,Royal Challengers Bangalore,10.0,60.0
501200.0,Nehru Stadium,2.0,Royal Challengers Bangalore,Kochi Tuskers Kerala,8.0,48.0
501202.0,Dr DY Patil Sports Academy,1.0,Kings XI Punjab,Pune Warriors,6.0,36.0
501202.0,Dr DY Patil Sports Academy,2.0,Pune Warriors,Kings XI Punjab,7.333333333333333,44.0
501201.0,Feroz Shah Kotla,1.0,Delhi Daredevils,Mumbai Indians,6.333333333333333,38.0
501201.0,Feroz Shah Kotla,2.0,Mumbai Indians,Delhi Daredevils,5.166666666666667,31.0
501203.0,Eden Gardens,1.0,Kolkata Knight Riders,Deccan Chargers,7.666666666666667,46.0
501203.0,Eden Gardens,2.0,Deccan Chargers,Kolkata Knight Riders,5.0,30.0
501204.0,Sawai Mansingh Stadium,1.0,Delhi Daredevils,Rajasthan Royals,5.0,30.0
501204.0,Sawai Mansingh Stadium,2.0,Rajasthan Royals,Delhi Daredevils,9.5,57.0
501205.0,M Chinnaswamy Stadium,1.0,Royal Challengers Bangalore,Mumbai Indians,4.0,24.0
501205.0,M Chinnaswamy Stadium,2.0,Mumbai Indians,Royal Challengers Bangalore,6.666666666666667,40.0
501207.0,Dr DY Patil Sports Academy,1.0,Kochi Tuskers Kerala,Pune Warriors,6.166666666666667,37.0
501207.0,Dr DY Patil Sports Academy,2.0,Pune Warriors,Kochi Tuskers Kerala,7.333333333333333,44.0
501206.0,"Punjab Cricket Association Stadium, Mohali",1.0,Chennai Super Kings,Kings XI Punjab,5.166666666666667,31.0
501206.0,"Punjab Cricket Association Stadium, Mohali",2.0,Kings XI Punjab,Chennai Super Kings,10.833333333333334,65.0
501208.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Deccan Chargers,Royal Challengers Bangalore,6.833333333333333,41.0
501208.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Royal Challengers Bangalore,Deccan Chargers,4.666666666666667,28.0
501209.0,Sawai Mansingh Stadium,1.0,Rajasthan Royals,Kolkata Knight Riders,5.166666666666667,31.0
501209.0,Sawai Mansingh Stadium,2.0,Kolkata Knight Riders,Rajasthan Royals,10.333333333333334,62.0
501210.0,Wankhede Stadium,1.0,Mumbai Indians,Kochi Tuskers Kerala,7.333333333333333,44.0
501210.0,Wankhede Stadium,2.0,Kochi Tuskers Kerala,Mumbai Indians,7.5,45.0
501211.0,"MA Chidambaram Stadium, Chepauk",1.0,Chennai Super Kings,Royal Challengers Bangalore,7.5,45.0
501211.0,"MA Chidambaram Stadium, Chepauk",2.0,Royal Challengers Bangalore,Chennai Super Kings,5.5,33.0
501212.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Deccan Chargers,Kings XI Punjab,8.0,48.0
501212.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Kings XI Punjab,Deccan Chargers,10.333333333333334,62.0
501213.0,Dr DY Patil Sports Academy,1.0,Pune Warriors,Delhi Daredevils,10.333333333333334,62.0
501213.0,Dr DY Patil Sports Academy,2.0,Delhi Daredevils,Pune Warriors,10.833333333333334,65.0
501214.0,Eden Gardens,1.0,Rajasthan Royals,Kolkata Knight Riders,6.0,36.0
501214.0,Eden Gardens,2.0,Kolkata Knight Riders,Rajasthan Royals,4.333333333333333,26.0
501215.0,Nehru Stadium,1.0,Chennai Super Kings,Kochi Tuskers Kerala,7.0,42.0
501215.0,Nehru Stadium,2.0,Kochi Tuskers Kerala,Chennai Super Kings,8.166666666666666,49.0
501216.0,Feroz Shah Kotla,1.0,Deccan Chargers,Delhi Daredevils,7.166666666666667,43.0
501216.0,Feroz Shah Kotla,2.0,Delhi Daredevils,Deccan Chargers,6.333333333333333,38.0
501218.0,Wankhede Stadium,1.0,Pune Warriors,Mumbai Indians,5.5,33.0
501218.0,Wankhede Stadium,2.0,Mumbai Indians,Pune Warriors,5.333333333333333,32.0
501219.0,Eden Gardens,1.0,Kochi Tuskers Kerala,Kolkata Knight Riders,7.5,45.0
501219.0,Eden Gardens,2.0,Kolkata Knight Riders,Kochi Tuskers Kerala,6.166666666666667,37.0
501220.0,"Punjab Cricket Association Stadium, Mohali",1.0,Kings XI Punjab,Rajasthan Royals,12.833333333333334,77.0
501220.0,"Punjab Cricket Association Stadium, Mohali",2.0,Rajasthan Royals,Kings XI Punjab,7.5,45.0
501222.0,Eden Gardens,1.0,Kolkata Knight Riders,Royal Challengers Bangalore,8.0,48.0
501222.0,Eden Gardens,2.0,Royal Challengers Bangalore,Kolkata Knight Riders,9.5,57.0
501221.0,Wankhede Stadium,1.0,Mumbai Indians,Chennai Super Kings,5.666666666666667,34.0
501221.0,Wankhede Stadium,2.0,Chennai Super Kings,Mumbai Indians,7.333333333333333,44.0
501223.0,Feroz Shah Kotla,1.0,Delhi Daredevils,Kings XI Punjab,11.5,69.0
501223.0,Feroz Shah Kotla,2.0,Kings XI Punjab,Delhi Daredevils,7.666666666666667,46.0
501225.0,Sawai Mansingh Stadium,1.0,Kochi Tuskers Kerala,Rajasthan Royals,5.333333333333333,32.0
501225.0,Sawai Mansingh Stadium,2.0,Rajasthan Royals,Kochi Tuskers Kerala,6.333333333333333,38.0
501224.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Mumbai Indians,Deccan Chargers,9.333333333333334,56.0
501224.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Deccan Chargers,Mumbai Indians,6.833333333333333,41.0
501226.0,"MA Chidambaram Stadium, Chepauk",1.0,Chennai Super Kings,Pune Warriors,7.5,45.0
501226.0,"MA Chidambaram Stadium, Chepauk",2.0,Pune Warriors,Chennai Super Kings,6.666666666666667,40.0
501227.0,Feroz Shah Kotla,1.0,Delhi Daredevils,Royal Challengers Bangalore,7.0,42.0
501227.0,Feroz Shah Kotla,2.0,Royal Challengers Bangalore,Delhi Daredevils,10.833333333333334,65.0
501228.0,Dr DY Patil Sports Academy,1.0,Pune Warriors,Chennai Super Kings,6.166666666666667,37.0
501228.0,Dr DY Patil Sports Academy,2.0,Chennai Super Kings,Pune Warriors,4.666666666666667,28.0
501229.0,Nehru Stadium,1.0,Deccan Chargers,Kochi Tuskers Kerala,3.3333333333333335,20.0
501229.0,Nehru Stadium,2.0,Kochi Tuskers Kerala,Deccan Chargers,4.833333333333333,29.0
501230.0,Feroz Shah Kotla,1.0,Kolkata Knight Riders,Delhi Daredevils,7.0,42.0
501230.0,Feroz Shah Kotla,2.0,Delhi Daredevils,Kolkata Knight Riders,6.666666666666667,40.0
501232.0,M Chinnaswamy Stadium,1.0,Royal Challengers Bangalore,Pune Warriors,9.5,57.0
501232.0,M Chinnaswamy Stadium,2.0,Pune Warriors,Royal Challengers Bangalore,7.0,42.0
501231.0,Sawai Mansingh Stadium,1.0,Mumbai Indians,Rajasthan Royals,5.166666666666667,31.0
501231.0,Sawai Mansingh Stadium,2.0,Rajasthan Royals,Mumbai Indians,3.0,18.0
501233.0,Nehru Stadium,1.0,Delhi Daredevils,Kochi Tuskers Kerala,5.666666666666667,34.0
501233.0,Nehru Stadium,2.0,Kochi Tuskers Kerala,Delhi Daredevils,6.166666666666667,37.0
501234.0,Eden Gardens,1.0,Kings XI Punjab,Kolkata Knight Riders,6.666666666666667,40.0
501234.0,Eden Gardens,2.0,Kolkata Knight Riders,Kings XI Punjab,7.5,45.0
501236.0,"MA Chidambaram Stadium, Chepauk",1.0,Chennai Super Kings,Deccan Chargers,5.666666666666667,34.0
501236.0,"MA Chidambaram Stadium, Chepauk",2.0,Deccan Chargers,Chennai Super Kings,10.666666666666666,64.0
501235.0,Sawai Mansingh Stadium,1.0,Pune Warriors,Rajasthan Royals,8.166666666666666,49.0
501235.0,Sawai Mansingh Stadium,2.0,Rajasthan Royals,Pune Warriors,5.666666666666667,34.0
501237.0,Wankhede Stadium,1.0,Mumbai Indians,Kings XI Punjab,5.833333333333333,35.0
501237.0,Wankhede Stadium,2.0,Kings XI Punjab,Mumbai Indians,4.0,24.0
501238.0,Feroz Shah Kotla,1.0,Delhi Daredevils,Kochi Tuskers Kerala,7.0,42.0
501238.0,Feroz Shah Kotla,2.0,Kochi Tuskers Kerala,Delhi Daredevils,10.833333333333334,65.0
501239.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Kolkata Knight Riders,Deccan Chargers,6.666666666666667,40.0
501239.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Deccan Chargers,Kolkata Knight Riders,6.833333333333333,41.0
501240.0,"MA Chidambaram Stadium, Chepauk",1.0,Rajasthan Royals,Chennai Super Kings,7.833333333333333,47.0
501240.0,"MA Chidambaram Stadium, Chepauk",2.0,Chennai Super Kings,Rajasthan Royals,7.166666666666667,43.0
501241.0,Dr DY Patil Sports Academy,1.0,Mumbai Indians,Pune Warriors,7.5,45.0
501241.0,Dr DY Patil Sports Academy,2.0,Pune Warriors,Mumbai Indians,5.0,30.0
501242.0,Nehru Stadium,1.0,Kochi Tuskers Kerala,Kolkata Knight Riders,5.833333333333333,35.0
501242.0,Nehru Stadium,2.0,Kolkata Knight Riders,Kochi Tuskers Kerala,7.166666666666667,43.0
501243.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Deccan Chargers,Delhi Daredevils,7.166666666666667,43.0
501243.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Delhi Daredevils,Deccan Chargers,4.166666666666667,25.0
501244.0,M Chinnaswamy Stadium,1.0,Royal Challengers Bangalore,Kings XI Punjab,8.0,48.0
501244.0,M Chinnaswamy Stadium,2.0,Kings XI Punjab,Royal Challengers Bangalore,6.333333333333333,38.0
501245.0,Eden Gardens,1.0,Chennai Super Kings,Kolkata Knight Riders,2.5,15.0
501245.0,Eden Gardens,2.0,Kolkata Knight Riders,Chennai Super Kings,5.5,33.0
501246.0,Wankhede Stadium,1.0,Mumbai Indians,Delhi Daredevils,8.333333333333334,50.0
501246.0,Wankhede Stadium,2.0,Delhi Daredevils,Mumbai Indians,3.8333333333333335,23.0
501248.0,"Punjab Cricket Association Stadium, Mohali",1.0,Kings XI Punjab,Pune Warriors,5.666666666666667,34.0
501248.0,"Punjab Cricket Association Stadium, Mohali",2.0,Pune Warriors,Kings XI Punjab,6.666666666666667,40.0
501247.0,M Chinnaswamy Stadium,1.0,Kochi Tuskers Kerala,Royal Challengers Bangalore,8.166666666666666,49.0
501247.0,M Chinnaswamy Stadium,2.0,Royal Challengers Bangalore,Kochi Tuskers Kerala,13.166666666666666,79.0
501249.0,Sawai Mansingh Stadium,1.0,Chennai Super Kings,Rajasthan Royals,8.5,51.0
501249.0,Sawai Mansingh Stadium,2.0,Rajasthan Royals,Chennai Super Kings,8.0,48.0
501251.0,"Punjab Cricket Association Stadium, Mohali",1.0,Kings XI Punjab,Mumbai Indians,6.5,39.0
501251.0,"Punjab Cricket Association Stadium, Mohali",2.0,Mumbai Indians,Kings XI Punjab,5.5,33.0
501250.0,"Rajiv Gandhi International Stadium, Uppal",1.0,Deccan Chargers,Pune Warriors,8.333333333333334,50.0
501250.0,"Rajiv Gandhi International Stadium, Uppal",2.0,Pune Warriors,Deccan Chargers,8.666666666666666,52.0
501252.0,Sawai Mansingh Stadium,1.0,Rajasthan Royals,Royal Challengers Bangalore,7.166666666666667,43.0
501252.0,Sawai Mansingh Stadium,2.0,Royal Challengers Bangalore,Rajasthan Royals,11.0,66.0
501253.0,"MA Chidambaram Stadium, Chepauk",1.0,Chennai Super Kings,Delhi Daredevils,7.0,42.0
501253.0,"MA Chidambaram Stadium, Chepauk",2.0,Delhi Daredevils,Chennai Super Kings,8.666666666666666,52.0
501254.0,Holkar Cricket Stadium,1.0,Kochi Tuskers Kerala,Kings XI Punjab,10.166666666666666,61.0
501254.0,Holkar Cricket Stadium,2.0,Kings XI Punjab,Kochi Tuskers Kerala,8.166666666666666,49.0
501256.0,Wankhede Stadium,1.0,Deccan Chargers,Mumbai Indians,5.333333333333333,32.0
501256.0,Wankhede Stadium,2.0,Mumbai Indians,Deccan Chargers,4.333333333333333,26.0
501255.0,M Chinnaswamy Stadium,1.0,Kolkata Knight Riders,Royal Challengers Bangalore,5.5,33.0
501255.0,M Chinnaswamy Stadium,2.0,Royal Challengers Bangalore,Kolkata Knight Riders,10.833333333333334,65.0
501257.0,Himachal Pradesh Cricket Association Stadium,1.0,Kings XI Punjab,Delhi Daredevils,7.166666666666667,43.0
501257.0,Himachal Pradesh Cricket Association Stadium,2.0,Delhi Daredevils,Kings XI Punjab,7.0,42.0
501258.0,Holkar Cricket Stadium,1.0,Rajasthan Royals,Kochi Tuskers Kerala,5.333333333333333,32.0
501258.0,Holkar Cricket Stadium,2.0,Kochi Tuskers Kerala,Rajasthan Royals,14.5,87.0
501259.0,Dr DY Patil Sports Academy,1.0,Pune Warriors,Deccan Chargers,6.5,39.0
501259.0,Dr DY Patil Sports Academy,2.0,Deccan Chargers,Pune Warriors,9.333333333333334,56.0
501260.0,Himachal Pradesh Cricket Association Stadium,1.0,Kings XI Punjab,Royal Challengers Bangalore,5.0,30.0
501260.0,Himachal Pradesh Cricket Association Stadium,2.0,Royal Challengers Bangalore,Kings XI Punjab,5.666666666666667,34.0
501261.0,"MA Chidambaram Stadium, Chepauk",1.0,Chennai Super Kings,Kochi Tuskers Kerala,6.833333333333333,41.0
501261.0,"MA Chidambaram Stadium, Chepauk",2.0,Kochi Tuskers Kerala,Chennai Super Kings,6.666666666666667,40.0
501262.0,Dr DY Patil Sports Academy,1.0,Pune Warriors,Kolkata Knight Riders,4.666666666666667,28.0
501262.0,Dr DY Patil Sports Academy,2.0,Kolkata Knight Riders,Pune Warriors,7.333333333333333,44.0
501263.0,Wankhede Stadium,1.0,Mumbai Indians,Rajasthan Royals,4.333333333333333,26.0
501263.0,Wankhede Stadium,2.0,Rajasthan Royals,Mumbai Indians,8.666666666666666,52.0
501264.0,Himachal Pradesh Cricket Association Stadium,1.0,Deccan Chargers,Kings XI Punjab,9.666666666666666,58.0
501264.0,Himachal Pradesh Cricket Association Stadium,2.0,Kings XI Punjab,Deccan Chargers,7.5,45.0
501265.0,Feroz Shah Kotla,1.0,Delhi Daredevils,Pune Warriors,5.333333333333333,32.0
501266.0,M Chinnaswamy Stadium,1.0,Chennai Super Kings,Royal Challengers Bangalore,3.8333333333333335,23.0
501266.0,M Chinnaswamy Stadium,2.0,Royal Challengers Bangalore,Chennai Super Kings,7.333333333333333,44.0
501267.0,Eden Gardens,1.0,Kolkata Knight Riders,Mumbai Indians,7.666666666666667,46.0
501267.0,Eden Gardens,2.0,Mumbai Indians,Kolkata Knight Riders,8.666666666666666,52.0
501268.0,Wankhede Stadium,1.0,Royal Challengers Bangalore,Chennai Super Kings,7.166666666666667,43.0
501268.0,Wankhede Stadium,2.0,Chennai Super Kings,Royal Challengers Bangalore,4.166666666666667,25.0
501269.0,Wankhede Stadium,1.0,Kolkata Knight Riders,Mumbai Indians,4.166666666666667,25.0
501269.0,Wankhede Stadium,2.0,Mumbai Indians,Kolkata Knight Riders,10.333333333333334,62.0
501270.0,"MA Chidambaram Stadium, Chepauk",1.0,Royal Challengers Bangalore,Mumbai Indians,11.333333333333334,68.0
501270.0,"MA Chidambaram Stadium, Chepauk",2.0,Mumbai Indians,Royal Challengers Bangalore,8.0,48.0
501271.0,"MA Chidambaram Stadium, Chepauk",1.0,Chennai Super Kings,Royal Challengers Bangalore,9.333333333333334,56.0
501271.0,"MA Chidambaram Stadium, Chepauk",2.0,Royal Challengers Bangalore,Chennai Super Kings,7.833333333333333,47.0
548306.0,"MA Chidambaram Stadium, Chepauk",1.0,Chennai Super Kings,Mumbai Indians,7.0,42.0
548306.0,"MA Chidambaram Stadium, Chepauk",2.0,Mumbai Indians,Chennai Super Kings,8.833333333333334,53.0
548307.0,Eden Gardens,1.0,Kolkata Knight Riders,Delhi Daredevils,6.666666666666667,40.0
548307.0,Eden Gardens,2.0,Delhi Daredevils,Kolkata Knight Riders,8.0,48.0
548308.0,Wankhede Stadium,1.0,Pune Warriors,Mumbai Indians,5.0,30.0
548308.0,Wankhede Stadium,2.0,Mumbai Indians,Pune Warriors,4.5,27.0
548309.0,Sawai Mansingh Stadium,1.0,Rajasthan Royals,Kings XI Punjab,9.5,57.0
548309.0,Sawai Mansingh Stadium,2.0,Kings XI Punjab,Rajasthan Royals,7.5,45.0
548311.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1.0,Chennai Super Kings,Deccan Chargers,7.333333333333333,44.0
548311.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2.0,Deccan Chargers,Chennai Super Kings,7.5,45.0
548310.0,M Chinnaswamy Stadium,1.0,Royal Challengers Bangalore,Delhi Daredevils,7.666666666666667,46.0
548310.0,M Chinnaswamy Stadium,2.0,Delhi Daredevils,Royal Challengers Bangalore,7.666666666666667,46.0
548313.0,Subrata Roy Sahara Stadium,1.0,Pune Warriors,Kings XI Punjab,6.333333333333333,38.0
548313.0,Subrata Roy Sahara Stadium,2.0,Kings XI Punjab,Pune Warriors,3.1666666666666665,19.0
548312.0,Sawai Mansingh Stadium,1.0,Rajasthan Royals,Kolkata Knight Riders,6.166666666666667,37.0
548312.0,Sawai Mansingh Stadium,2.0,Kolkata Knight Riders,Rajasthan Royals,4.5,27.0
548314.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1.0,Deccan Chargers,Mumbai Indians,7.5,45.0
548314.0,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2.0,Mumbai Indians,Deccan Chargers,4.833333333333333,29.0
548315.0,M Chinnaswamy Stadium,1.0,Kolkata Knight Riders,Royal Challengers Bangalore,10.0,60.0
548315.0,M Chinnaswamy Stadium,2.0,Royal Challengers Bangalore,Kolkata Knight Riders,3.3333333333333335,20.0
548316.0,Feroz Shah Kotla,1.0,Chennai Super Kings,Delhi Daredevils,6.833333333333333,41.0
548316.0,Feroz Shah Kotla,2.0,Delhi Daredevils,Chennai Super Kings,8.333333333333334,50.0
548317.0,Wankhede Stadium,1.0,Mumbai Indians,Rajasthan Royals,9.0,54.0
